"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","PEK","北京(ペキン)","5381","喜来登長城飯店(ｼｪﾗﾄﾝ)"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","PEK","北京(ペキン)","P0324","西國貿大酒店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","PEK","北京(ペキン)","P0348","金融街洲際酒店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","10757","上海巴黎春天大酒店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","3994","金沙江大酒店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","5447","花園飯店（オークラ）"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","5453","華亭賓館"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","S0047","上海復旦皇冠假日酒店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","S0416","財大豪生大酒店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","SYX","三亜(サンア)","S0419","三亜国光豪生度假酒店(ﾊﾜｰﾄﾞｼﾞｮﾝｿﾝﾘｿﾞｰﾄ)"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","ZZG","九寨溝(キュウサイコウ)","11242","格桑賓館"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","CN","中国","ZZG","九寨溝(キュウサイコウ)","2023","九寨溝喜来登国際大酒店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","HK","香港","HKG","香港","1472","ｼｪﾗﾄﾝ ﾎﾝｺﾝ ﾎﾃﾙ & ﾀﾜｰｽﾞ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","HK","香港","HKG","香港","2852","ゴールド コースト ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","HK","香港","HKG","香港","3862","ホテル 日航香港"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","HK","香港","HKG","香港","H0139","ﾊｲｱｯﾄ ﾘｰｼﾞｪﾝｼｰ　香港-沙田"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","ID","インドネシア","DPS","デンパサール","1061","ソフィテル スミニャック バリ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","ID","インドネシア","DPS","デンパサール","4982","バリ ハイアット"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","ID","インドネシア","DPS","デンパサール","D0121","メルキュール クタ バリ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","ID","インドネシア","DPS","デンパサール","D0133","ｻﾞ ﾊﾟﾄﾗ ﾊﾞﾘ ﾘｿﾞｰﾄ & ﾋﾞﾗ "
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","ID","インドネシア","JOG","ジョグジャカルタ","1170","ﾊｲｱｯﾄ ﾘｰｼﾞｪﾝｼｰ ｼﾞｮｸﾞｼﾞｬｶﾙﾀ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","IN","インド","AGR","アグラ","3441","ゲートウェイホテル (旧ﾀｰｼﾞﾋﾞｭｰﾎﾃﾙ)"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","IN","インド","DEL","デリー","3489","タージ パレス ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","IN","インド","JAI","ジャイプ－ル","2098","ジャイ マハール パレス ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","IN","インド","VNS","ベナレス","2730","タージ ガンジス"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KH","カンボジア","REP","シェムリアップ","10502","ソッカーアンコールホテル＆スパ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KH","カンボジア","REP","シェムリアップ","10505","プリンス ドゥ アンコール ホテル＆スパ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","04K","慶州（キョンジュ）","5135","慶州ヒルトン"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","04K","慶州（キョンジュ）","5136","ホテル 現代"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","885","儒城温泉（ユソンオンチョン）","4132","儒城観光ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","CJU","済州島（チェジュド）","2295","ハイアットリージェンシー済州"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","CJU","済州島（チェジュド）","2297","ラマダ プラザ 済州島"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","CJU","済州島（チェジュド）","2521","済州オリエンタル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","CJU","済州島（チェジュド）","2523","ホテルロッテ済州"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","CJU","済州島（チェジュド）","3803","済州グランド"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","DNY","丹陽（タニャン）","11446","丹陽大明リゾート"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","PUS","釜山（プサン）","10601","パラダイスホテル＆カジノ釜山"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","PUS","釜山（プサン）","4309","ホテル ロッテ釜山"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","PUS","釜山（プサン）","5418","コモド ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","SEL","ソウル","1077","ホリディイン 城北 "
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","SEL","ソウル","1524","ソフィテルアンバサダー"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","SEL","ソウル","2166","ソウル パレス ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","SEL","ソウル","2665","グランド ハイアット ソウル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","SEL","ソウル","3984","ﾍﾞｽﾄｳｴｽﾀﾝﾌﾟﾚﾐｱｿｳﾙｶﾞｰﾃﾞﾝﾎﾃﾙ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","SEL","ソウル","4718","ソウル新羅ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","SEL","ソウル","5708","ホテルＰＪ （旧豊田ホテル）"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","SEL","ソウル","6250","コリアナ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","SEL","ソウル","S0002","サマー セット パレス ソウル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","SEL","ソウル","S0446","ロッテシティホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","KR","韓国","SUA","水安堡（スアンボ）","10649","水安堡パーク"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","MO","マカオ","MFM","マカオ","10040","シントラ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","MO","マカオ","MFM","マカオ","2360","マンダリン オリエンタル マカオ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","MO","マカオ","MFM","マカオ","M0163","ｻﾞ ｳﾞｪﾈﾁｱﾝ ﾏｶｵ ﾘｿﾞｰﾄ ﾎﾃﾙ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","MO","マカオ","MFM","マカオ","M0228","リオ ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","MY","マレーシア","CAH","キャメロン ハイランド","8323","エクアトリアル キャメロンハイランド "
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","MY","マレーシア","KUL","クアラルンプール","10348","シェラトン インペリアル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","MY","マレーシア","KUL","クアラルンプール","10358","レジェンド"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","MY","マレーシア","PEN","ペナン","P0250","トレーダーズ ペナン"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","SG","シンガポール","SIN","シンガポール","S0001","パンパシフィック オーチャード ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","TH","タイ","BKK","バンコク","1574","ｳｨﾝｻﾞｰ ｽｨｰﾂ ﾎﾃﾙ ﾊﾞﾝｺｸ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","TH","タイ","BKK","バンコク","B0021","ｸﾞﾗﾝﾄﾞｽｸﾝﾋﾞｯﾄﾎﾃﾙﾊﾞﾝｺｸ ﾏﾈｰｼﾞﾄﾞ ﾊﾞｲ ｱｺｰ　"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","TW","台湾","HUN","花蓮","4560","美侖大飯店 [パークビュー]"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","TW","台湾","S17","深坑","S0253","深坑假日大飯店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","TW","台湾","T01","翡翠湾","2698","翡翠湾福華大飯店(ﾊﾜｰﾄﾞﾋﾞｰﾁﾘｿﾞｰﾄ)"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","TW","台湾","TPE","台北","T0078","圓山大飯店〔本館〕(ｸﾞﾗﾝﾄﾞ ﾎﾃﾙ)"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","TW","台湾","TPE","台北","T0142","台北花園大酒店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","TW","台湾","TPE","台北","T0145","花園大酒店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","TW","台湾","TPE","桃園","3348","桃園住都大飯店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","TW","台湾","TTT","台東","T0001","娜路湾大酒店"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","VN","ベトナム","HRN","ハロン湾","10568","サイゴン ハロン ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","VN","ベトナム","HRN","ハロン湾","6421","ハロンパール"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","VN","ベトナム","HRN","ハロン湾","H0026","ロイヤル インターナショナル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","VN","ベトナム","HUI","フエ","H0138","パークビューホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","VN","ベトナム","SGN","ホーチミン","1975","キムドー ロイヤル シティー ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","AAS","アジア","VN","ベトナム","SGN","ホーチミン","1978","ルネッサンス リバーサイド ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","BEU","ヨーロッパ","ES","スペイン","BCN","バルセロナ","B0296","コンフォルテルバルセロナ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","BEU","ヨーロッパ","ES","スペイン","GRX","グラナダ","G0069","ＡＨグラナダパレス"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","BEU","ヨーロッパ","ES","スペイン","MAD","マドリッド","7875","ノボテル プエンテデパズ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","BEU","ヨーロッパ","ES","スペイン","MAD","マドリッド","M0174","コンフォーテル アルカラ ノルテ　"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","BEU","ヨーロッパ","ES","スペイン","VLC","バレンシア","A0001","アルブフェラ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","BEU","ヨーロッパ","ES","スペイン","ZAZ","サラゴサ","Z0781","エクスプレスバイホリディイン"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","BEU","ヨーロッパ","FR","フランス","ZMS","モンサンミッシェル","4097","ルレ サン ミッシェル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","BEU","ヨーロッパ","GB","イギリス","COT","コッツウォルズ地方","C0095","テュークス ベリー パーク"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","BEU","ヨーロッパ","HU","ハンガリー","BUD","ブダペスト","2802","メルキュール ブダペスト ブダ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","BEU","ヨーロッパ","IT","イタリア","PRJ","カプリ島","3635","レジーナ クリスティーナ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CAF","アフリカ","EG","エジプト","ASW","アスワン","1673","ﾋﾟﾗﾐｻ ｲｼｽ ｱｲﾗﾝﾄﾞﾎﾃﾙ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CAF","アフリカ","EG","エジプト","CAI","カイロ","4924","ラムセス ヒルトン"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CAF","アフリカ","EG","エジプト","LXR","ルクソール","6960","ソフィテル カルナック"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CHT","中近東","AE","アラブ首長国連邦","DXB","ドバイ","D0041","ｼｪﾗﾄﾝ ﾄﾞﾊﾞｲｸﾘｰｸ ﾎﾃﾙ&ﾀﾜｰｽﾞ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CHT","中近東","TR","トルコ","513","パムッカレ","3041","サーマル コロッセア"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CHT","中近東","TR","トルコ","514","カッパドキア","2767","リゾート デデマン カッパドキア"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CHT","中近東","TR","トルコ","514","カッパドキア","C0060","ウチヒサール カヤ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CHT","中近東","TR","トルコ","ANK","アンカラ","5192","アンカラ ヒルトン"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CHT","中近東","TR","トルコ","IST","イスタンブール","3536","ヒルトン"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CHT","中近東","TR","トルコ","KYA","コンヤ","K0009","リクソス"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CHT","中近東","TR","トルコ","KYA","コンヤ","K0030","デデマン"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","CHT","中近東","TR","トルコ","TR9","アイワルク","2712","グランド テミゼル ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","DNU","北米","CA","カナダ","808","レイクルイーズ","F0036","ﾌｪｱﾓﾝﾄ ｼｬﾄｰ ﾚｲｸ ﾙｲｰｽﾞ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","DNU","北米","CA","カナダ","CVD","キャベンディッシュ","C0008","ｷｬﾍﾞﾝﾃﾞｨｯｼｭ ﾓｰﾃﾙ & ｶﾝﾌｧﾚﾝｽ ｾﾝﾀｰ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","DNU","北米","CA","カナダ","YBA","バンフ","2440","フェアモント バンフ スプリングス"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","DNU","北米","US","アメリカ合衆国","911","デナリ","D0011","リバーキャビン"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","DNU","北米","US","アメリカ合衆国","ANC","アンカレッジ","3448","アンカレッジ マリオット"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","DNU","北米","US","アメリカ合衆国","ANC","アンカレッジ","A0007","ホテル キャプテンクック"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","DNU","北米","US","アメリカ合衆国","CHE","チェナ","1456","ﾁｪﾅ ﾎｯﾄ ｽﾌﾟﾘﾝｸﾞｽ ﾘｿﾞｰﾄ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","DNU","北米","US","アメリカ合衆国","DNL","デナリ","2817","グランデ デナリ ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","DNU","北米","US","アメリカ合衆国","DNL","デナリ","D0017","マッキンリー シャレー リゾート"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","DNU","北米","US","アメリカ合衆国","FAI","フェアバンクス","1704","ウエストマーク フェアバンクス ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","ESU","中南米","MX","メキシコ","CZA","チチェンイッツァ","T0128","マヤランド "
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","ESU","中南米","PE","ペルー","LIM","リマ","L0145","コスタ デル ソル ラマダエアポート"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","FOC","オセアニア","AU","オーストラリア","OOL","ゴールドコースト","O0014","ﾏﾝﾄﾗ ｻﾝｼﾃｨ ｻｰﾌｧｰｽﾞﾊﾟﾗﾀﾞｲｽ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","FOC","オセアニア","NZ","ニュージーランド","MON","マウントクック","3590","ハミテージ ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","FOC","オセアニア","NZ","ニュージーランド","WKA","ワナカ","1996","エッジウォーター リゾート ワナカ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","1029","ﾋﾙﾄﾝ ﾊﾜｲｱﾝ ﾋﾞﾚｯｼﾞ[ﾚｲﾝﾎﾞｰﾀﾜｰ/OV]"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","1907","ﾜｲｷｷﾋﾞｰﾁ ﾏﾘｵｯﾄ ﾘｿﾞｰﾄ&ｽﾊﾟ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2092","ハワイ プリンス ホテル ワイキキ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2334","ヒルトン ハワイアン ビレッジ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2337","ﾊｲｱｯﾄﾘｰｼﾞｪﾝｼｰ ﾜｲｷｷ ﾘｿﾞｰﾄ ｱﾝﾄﾞ ｽﾊﾟ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3168","シェラトン ワイキキ ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","4970","ハレクラニ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","5295","ダブルツリー アラナワイキキ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","H0091","ﾋﾙﾄﾝ ﾊﾜｲｱﾝ ﾋﾞﾚｯｼﾞ[海の見えるお部屋]"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","H0094","ﾊｲｱｯﾄﾘｰｼﾞｪﾝｼｰﾜｲｷｷﾘｿﾞｰﾄ&ｽﾊﾟ〔OV〕"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","H0111","ﾊﾜｲ ﾌﾟﾘﾝｽ ﾎﾃﾙ ﾜｲｷｷ[ｱﾗﾓｱﾅｽｲｰﾄ]"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","ITO","ヒロ","3870","ヒロ ハワイアン ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","KOA","カイルア コナ","11806","ｼｪﾗﾄﾝ ｹｱｳﾎｳ ﾍﾞｲ ﾘｿﾞｰﾄ&ｽﾊﾟ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","KOA","カイルア コナ","1914","ハプナ ビーチ プリンス ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","HWI","ハワイ","HA","ハワイ","KOA","カイルア コナ","2348","ヒルトン ワイコロア ビレッジ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","1099","ヒルトン グアム リゾート ＆ スパ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","11810","ﾚｵﾊﾟﾚｽ ﾘｿﾞｰﾄ[ﾗ･ｸｴｽﾀB棟]"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","1300","ﾊﾟｼﾌｨｯｸ ｱｲﾗﾝﾄﾞ ｸﾗﾌﾞ ｸﾞｱﾑ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","1714","ザ ウェスティン リゾート グアム"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","2079","アウトリガー グアム リゾート"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","3151","グアム プラザ ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","3519","ホテル ニッコー グアム"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","3843","グアム リーフ ホテル"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","3845","フィエスタ リゾート グアム"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","4207","ﾚｵﾊﾟﾚｽ ﾘｿﾞｰﾄ[ﾗ･ｸｴｽﾀE棟]"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","8194","ｸﾞｱﾑ ﾏﾘｵｯﾄ ﾘｿﾞｰﾄ & ｽﾊﾟ"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","8195","ハイアットリージェンシー グアム"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","8196","ホリデイリゾート グアム"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","G0013","レオパレス リゾート"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","G0043","ﾚｵﾊﾟﾚｽ ﾘｿﾞｰﾄ[ﾎﾃﾙ ﾍﾞﾙｳﾞｪﾃﾞｰﾚ]"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","1011","ﾊｲｱｯﾄﾘｰｼﾞｪﾝｼｰ[ﾒｲﾝｳｲﾝｸﾞ以外]"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","1120","ｻｲﾊﾟﾝ ｸﾞﾗﾝﾄﾞ ﾎﾃﾙ [ｴﾒﾗﾙﾄﾞﾀﾜｰ]"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","1633","ﾊﾌｧﾀﾞｲﾋﾞｰﾁﾎﾃﾙ[ﾀｶﾞﾀﾜｰ]"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","2686","ｻｲﾊﾟﾝ ｸﾞﾗﾝﾄﾞ ﾎﾃﾙ[本館]"
"003","大阪","HOT","阪急交通社 トラピックス大阪 海外","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","4022","ﾌｨｴｽﾀﾘｿﾞｰﾄ & ｽﾊﾟ ｻｲﾊﾟﾝ"
"003","大阪","HTE","阪急交通社　e-very東京センター（海外ツアー）","CAF","アフリカ","MU","モーリシャス","MRU","モーリシャス","M0334","ル・ビクトリア"
"003","大阪","HTE","阪急交通社　e-very東京センター（海外ツアー）","CAF","アフリカ","TZ","タンザニア","ARK","アリューシャ","A0040","インパラホテル"
"003","大阪","HTE","阪急交通社　e-very東京センター（海外ツアー）","CAF","アフリカ","TZ","タンザニア","DAR","ダル エス サラーム","D0183","ピーコック　ホテル　シティーセンター"
"003","大阪","HTE","阪急交通社　e-very東京センター（海外ツアー）","CAF","アフリカ","TZ","タンザニア","M01","マニャーラ","M0329","レイク マニャアラ セレナ サファリロッジ"
"003","大阪","HTE","阪急交通社　e-very東京センター（海外ツアー）","CAF","アフリカ","TZ","タンザニア","N02","ンゴロンゴロ","N0179","ンゴロンゴロ セレナ サファリロッジ"
"003","大阪","HTH","阪急交通社 企画旅行販売課 東京海外","AAS","アジア","SG","シンガポール","SIN","シンガポール","2966","メリタス マンダリン シンガポール"
"003","大阪","HTH","阪急交通社 企画旅行販売課 東京海外","AAS","アジア","SG","シンガポール","SIN","シンガポール","S0153","スーパースター ヴァーゴ"
"005","名古屋","H22","阪急交通社 トラピックス静岡  海外","AAS","アジア","HK","香港","HKG","香港","3862","ホテル 日航香港"
"005","名古屋","H22","阪急交通社 トラピックス静岡  海外","AAS","アジア","KR","韓国","PUS","釜山（プサン）","10601","パラダイスホテル＆カジノ釜山"
"005","名古屋","H22","阪急交通社 トラピックス静岡  海外","AAS","アジア","KR","韓国","SEL","ソウル","10613","インペリアルパレス"
"005","名古屋","H22","阪急交通社 トラピックス静岡  海外","AAS","アジア","KR","韓国","SEL","ソウル","S0002","サマー セット パレス ソウル"
"005","名古屋","H22","阪急交通社 トラピックス静岡  海外","AAS","アジア","KR","韓国","SEL","ソウル","S0093","ラマダホテル＆スイート"
"005","名古屋","H22","阪急交通社 トラピックス静岡  海外","AAS","アジア","TW","台湾","TPE","台北","T0078","圓山大飯店〔本館〕(ｸﾞﾗﾝﾄﾞ ﾎﾃﾙ)"
"005","名古屋","HNT","阪急交通社 クリスタルハート　中部海外","AAS","アジア","CN","中国","C04","川主寺(センシュジ)","C0110","岷山源国際大酒店"
"005","名古屋","HNT","阪急交通社 クリスタルハート　中部海外","AAS","アジア","CN","中国","CTU","成都(セイト)","11213","成都家園国際酒店"
"005","名古屋","HNT","阪急交通社 クリスタルハート　中部海外","BEU","ヨーロッパ","ES","スペイン","502","コスタ デル ソル","3033","メリア コスタ デル ソル"
